adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
217663019P5,"CHU Clermont Ferrand, Biostat Unit DRCI, Delegat Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Impact of Systemic Vascular Resistance on the Accuracy of the Pulsioflex Device,ANESTH ANAL,10.1213/ANE.0000000000001591
217665100P2,"Clermont Univ, CRNH Auvergne, Unite Nutr Humaine, INRA,UMR 1019,UNH,Univ Auvergne, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Diosgenin-caused changes of the adrenal gland histological parameters in a rat model of the menopause,ACT HISTOCH,10.1016/j.acthis.2016.11.006
217665178P4,"Univ Blaise Pascal, Clermont Univ, ICCF, CNRS,UMR 6296, 24 Ave Landais, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,Tuning of reflectance transition position of Al-AlN cermet solar selective absorbing coating by simulating,INFR PHYS T,10.1016/j.infrared.2016.11.012
217667175P2,"Univ Blaise Pascal Clermont Ferrand 2, Lab Math, UMR 6620, Campus Univ Cezeaux,3 Pl Vasarely,TSA 60026, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Dunkl spectral multipliers with values in UMD lattices,J FUNCT ANA,10.1016/j.jfa.2016.12.013
217667176P5,"Univ Blaise Pascal, UMR 6016, Lab Meteorol Phys, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A fast hybrid (3-D/1-D) model for thermal radiative transfer in cirrus via successive orders of scattering,J GEO RES-A,10.1002/2016JD025607
217667835P5,"CNRS, Lab Meteorol Phys, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Properties of individual contrails: a compilation of observations and some comparisons,ATMOS CH PH,10.5194/acp-17-403-2017
217668233P11,"CRNH Auvergne, UNH, INRA, UMR 1019, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,The role of calcium supplementation in healthy musculoskeletal ageing,OSTEOPOR IN,10.1007/s00198-016-3773-6
217668233P12,"Univ Auvergne, Clermont Univ, Unite Nutr Humaine, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,The role of calcium supplementation in healthy musculoskeletal ageing,OSTEOPOR IN,10.1007/s00198-016-3773-6
217670049P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SHS,No pain no gain? Social demographic correlates and identity consequences of interpreting experienced difficulty as importance,CONT ED PSY,10.1016/j.cedpsych.2016.08.004
217671946P16,"Ctr Jean Perrin, Dept Med Oncol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Circulating tumour cells and pathological complete response: independent prognostic factors in inflammatory breast cancer in a pooled analysis of two multicentre phase II trials (BEVERLY-1 and-2) of neoadjuvant chemotherapy combined with bevacizumab,ANN ONCOL,10.1093/annonc/mdw535
217672858P4,"Univ Auvergne, CHU Clermont Ferrand, Fac Med, Dept Pharmacol,INSERM CIC 501, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Algoplus (R) Scale in Older Patients with Dementia: A Reliable Real-World Pain Assessment Tool,J ALZHEIM D,10.3233/JAD-160790
217672858P5,"Univ Auvergne, CHU Clermont Ferrand, U766, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Algoplus (R) Scale in Older Patients with Dementia: A Reliable Real-World Pain Assessment Tool,J ALZHEIM D,10.3233/JAD-160790
217673888P5,"Univ Auvergne, Clermont Univ, Imagerie Mol & Therapie Vectorisee, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Tetraspanin 8 is a novel regulator of ILK-driven beta 1 integrin adhesion and signaling in invasive melanoma cells,ONCOTARGET,10.18632/oncotarget.15084
217673888P6,"INSERM, U990, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Tetraspanin 8 is a novel regulator of ILK-driven beta 1 integrin adhesion and signaling in invasive melanoma cells,ONCOTARGET,10.18632/oncotarget.15084
217674323P4,"Univ Clermont Auvergne, CNRS UMR6293, INSERM U1103, GReD Genet Reprod & Dev, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,In Vitro Corticogenesis from Embryonic Stem Cells Recapitulates the In Vivo Epigenetic Control of Imprinted Gene Expression,CEREB CORT,10.1093/cercor/bhw102
217674607P1,"Inserm UMR 1240, Ctr Jean Perrin, 58 Rue Montalembert, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2017,SMV,Strategies around PD-L1 testing in France,ANN PATHOL,10.1016/j.annpat.2016.11.003
217675592P6,"Univ Blaise Pascal, CNRS, Dept Geol, 5 Rue Kessler, F-63038 Clermont Ferrand, France",63038,CLERMONT-FERRAND,C,2017,SMV,"A c. 1710 Ma mafic sill emplaced into a quartzite and calcareous series from Ighrem, Anti - Atlas Morocco: Evidence that the Taghdout passive margin sedimentary group is nearly 1 Ga older than previously thought",J AFR EARTH,10.1016/j.jafrearsci.2016.08.020
217677795P1,"CHU Estaing Clermont Ferrand, Dept Gynecol Surg, 1 Pl Lucie Aubrac, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Use of augmented reality in laparoscopic gynecology to visualize myomas,FERT STERIL,10.1016/.fertnstert.2016.12.016
217677795P2,"Univ Auvergne, CNRS, UMR 6284, ALCoV,Image Sci Intervent Tech, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Use of augmented reality in laparoscopic gynecology to visualize myomas,FERT STERIL,10.1016/.fertnstert.2016.12.016
217678181P3,"Univ Auvergne, UMR INRA UDA 1019, Equipe ECREIN, Lab Pharmacognosie, 28 Pl Henri Dunant BP 38, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV,The fruit of Annona squamosa L. as a source of environmental neurotoxins: From quantification of squamocin to annotation of Annonaceous acetogenins by LC-MS/MS analysis,FOOD CHEM,10.1016/j.foodchem.2017.01.042
217678430P1,"INRA, Human Nutr Unit, St Genes Champanelle, France",,SAINT-GENES-CHAMPANELLE,NC,2017,SMV,Age-related changes in mastication,J ORAL REH,10.1111/joor.12478
217678430P2,"Univ Clermont Auvergne, CROC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Age-related changes in mastication,J ORAL REH,10.1111/joor.12478
217678430P3,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Age-related changes in mastication,J ORAL REH,10.1111/joor.12478
217678927P4,"Univ Auvergne, Unite Nutr Humaine, INRA, UMR 1019,Clermont Univ, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Effect of reproductive ageing on pregnant mouse uterus and cervix,J PHYSL LON,10.1113/JP273350
217679743P2,"Univ Lyon, UJM St Etienne, UBP, CNRS, F-42023 St Etienne, France",42023,SAINT-ETIENNE,NC,2017,SMV,"Geothermal state of the deep Western Alpine Molasse Basin, France-Switzerland",GEOTHERMICS,10.1016/j.geothermics.2017.01.004
217679827P2,"INRA, MIC, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,NC,2017,SMV,"Staphylococcal ecosystem of kitoza, a traditional malagasy meat product",INT J F MIC,10.1016/j.ijfoodmicro.2017.02.001
217681816P1,"Clermont Univ Blaise Pascal, CNRS, UMR 6023, Lab Microorganisms Genome & Environm, 24 Ave Landais,BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,"Genotypic, size and morphological diversity of virioplankton in a deep oligomesotrophic freshwater lake (Lac Pavin, France)",J ENVIRON S,10.1016/j.jes.2016.05.016
217682148P4,"CRNH Auvergne, UMR 1019, UNH, INRA, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Dietary proteins and amino acids in the control of the muscle mass during immobilization and aging: role of the MPS response,AMINO ACIDS,10.1007/s00726-017-2390-9
217683109P3,"IRSTEA, UMR Metafort, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV - SHS,Greenhouse gas emissions and efficiency in French sheep meat farming: A non-parametric framework of pollution-adjusted technologies,EUR R AGR E,10.1093/erae/jbw013
217683109P4,"VetAgro Sup, UMR Metafort, F-63370 Lempdes, France",63370,LEMPDES,NC,2017,SMV - SHS,Greenhouse gas emissions and efficiency in French sheep meat farming: A non-parametric framework of pollution-adjusted technologies,EUR R AGR E,10.1093/erae/jbw013
217684807P2,"Univ Blaise Pascal, Clermont Univ, Inst Chim Clermont Ferrand, ICCF UMR CNRS 6296, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,High-Throughput Electrochemical Screening Assay for Free and Immobilized Oxidases: Electrochemiluminescence and Intermittent Pulse Amperometry,CHEMELECTRO,10.1002/celc.201600647
217685576P2,"Univ Blaise Pascal, Univ Clermont Auvergne, LIMOS, CNRS, Aubiere, France",,AUBIERE,C,2017,SMV,Linear Rank-Width of Distance-Hereditary Graphs I. A Polynomial-Time Algorithm,ALGORITHMIC,10.1007/s00453-016-0164-5
217685674P7,"Ctr Hosp Univ Clermont Ferrand, Hop Gabriel Montpied, Serv Chirurg Vasc, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Renal Function after Fenestrated or Branched Endovascular Aortic Repair: The Early Impairment Predictive Factors,ANN VASC S,10.1016/j.avsg.2016.06.014
217686718P4,"CHU Clermont Ferrand, Serv Pneumol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Changes in body mass index during childhood and risk of various asthma phenotypes: a retrospective analysis,PEDIAT A IM,10.1111/pai.12699
217688255P23,"CHU Clermont Ferrand, Dept Pathol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Natural course and prognosis of anaplastic gangliogliomas: a multicenter retrospective study of 43 cases from the French Brain Tumor Database,NEURO-ONCOL,10.1093/neuonc/now186
217688255P25,"CHU Clermont Ferrand, Hop Gabriel Montpied, Serv Neurochirurg, 58 Rue Montalembert, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,Natural course and prognosis of anaplastic gangliogliomas: a multicenter retrospective study of 43 cases from the French Brain Tumor Database,NEURO-ONCOL,10.1093/neuonc/now186
217689693P3,"Univ Blaise Pascal, Inst Pascal, Univ Clermont Auvergne, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Edifying the strategy for the finest extraction of succinoglycan from Rhizobium radiobacter strain CAS,APPL BIOL C,10.1007/s13765-017-0286-8
217689693P4,"CNRS, UMR 6602, IP, F-63171 Aubiere, France",63171,AUBIERE,NC,2017,SMV,Edifying the strategy for the finest extraction of succinoglycan from Rhizobium radiobacter strain CAS,APPL BIOL C,10.1007/s13765-017-0286-8
217691550P1,"Univ Blaise Pascal, 34 Ave Carnot, F-63037 Clermont Ferrand, France",63037,CLERMONT-FERRAND,C,2017,SMV - SHS,How educating students in depression among older people can affect their motivation to work with this population,ENCEPHALE,10.1016/j.encep.2015.12.022
217691550P2,"Univ Blaise Pascal, Lab Psychol Sedate & Cognit, Lapsco, UMR,CNRS 6024, 34 Ave Carnot, F-63037 Clermont Ferrand, France",63037,CLERMONT-FERRAND,C,2017,SMV - SHS,How educating students in depression among older people can affect their motivation to work with this population,ENCEPHALE,10.1016/j.encep.2015.12.022
217692766P12,"CHU Clermont Ferrand, Serv Urgences Psychiat, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV - SHS,Comparison between the WHO and NIAAA criteria for binge drinking on drinking features and alcohol-related aftermaths: Results from a cross-sectional study among eight emergency wards in France,DRUG AL DEP,10.1016/j.drugalcdep.2017.01.034
217692766P2,"Univ Clermont 1, UFR Med, EA7280, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV - SHS,Comparison between the WHO and NIAAA criteria for binge drinking on drinking features and alcohol-related aftermaths: Results from a cross-sectional study among eight emergency wards in France,DRUG AL DEP,10.1016/j.drugalcdep.2017.01.034
217692766P3,"CHU Clermont Ferrand, Psychiat B, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV - SHS,Comparison between the WHO and NIAAA criteria for binge drinking on drinking features and alcohol-related aftermaths: Results from a cross-sectional study among eight emergency wards in France,DRUG AL DEP,10.1016/j.drugalcdep.2017.01.034
217692766P6,"CHU Clermont Ferrand, Pole SAMU SMUR Urgences, Serv Urgences Adultes, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV - SHS,Comparison between the WHO and NIAAA criteria for binge drinking on drinking features and alcohol-related aftermaths: Results from a cross-sectional study among eight emergency wards in France,DRUG AL DEP,10.1016/j.drugalcdep.2017.01.034
217693228P1,"UCA, INRA, UMR PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV,Beneficial effect of Trichoderma harzianum strain Ths97 in biocontrolling Fusarium solani causal agent of root rot disease in olive trees,BIOL CONTRO,10.1016/j.biocontrol.2017.04.008
217693228P5,"UCA, INRA, UMR Genet Diversite & Ecophysiol Cereales 1095, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV,Beneficial effect of Trichoderma harzianum strain Ths97 in biocontrolling Fusarium solani causal agent of root rot disease in olive trees,BIOL CONTRO,10.1016/j.biocontrol.2017.04.008
217693267P3,"Univ Auvergne, Cardiovasc Intervent Therapy & Imaging, Image Sci Intervent Tech, UMR 6284, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Primary angioplasty: Effect of deferred stenting on stent size,ARCH CARD D,10.1016/j.acvd.2016.09.005
217693267P4,"Univ Hosp Clermont Ferrand, Cardiol Dept, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Primary angioplasty: Effect of deferred stenting on stent size,ARCH CARD D,10.1016/j.acvd.2016.09.005
217695258P2,"Univ Clermont Auvergne, CNRS, Lab Magmas & Volcans, 6 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Early Triassic fluctuations of the global carbon cycle: New evidence from paired carbon isotopes in the western USA basin,GLOBAL PLAN,10.1016/j.gloplacha.2017.05.005
217695581P1,"Univ Clermont Auvergne, UFR Med, UMR UNH 1019, ECREIN,Lab Immunol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,The role of intestinal dendritic cells in oral tolerance,R FR ALLERG,10.1016/j.reval.2017.02.014
217695581P2,"CHU Clermont Ferrand, Serv Immunol, Etage Ctr Biol 3, 58 Rue Montalembert, F-63000 Clermont Ferrand 1, France",630001,CLERMONT-FERRAND,C,2017,SMV,The role of intestinal dendritic cells in oral tolerance,R FR ALLERG,10.1016/j.reval.2017.02.014
217696811P1,"Clermont Auvergne Univ, EA 3533, Lab Metab Adaptat Exercise Physiol & Pathol Condi, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696811P2,"CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696811P4,"Clermont Ferrand Univ Hosp, G Montpied Hosp, Dept Sport Med & Funct Explorat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696811P5,"INRA, UMR 1019, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696811P7,"Clermont Ferrand Univ Hosp, G Montpied Hosp, Dept Human Nutr, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696811P8,"Univ Clermont 1, UFR Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Nutritional compensation to exercise- vs. diet-induced acute energy deficit in adolescents with obesity,PHYSL BEHAV,10.1016/j.physbeh.2016.10.022
217696926P1,"Univ Blaise Pascal, Univ Clermont Auvergne, Inst Chim Clermont Ferrand, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,3D hierarchical and porous layered double hydroxide structures: an overview of synthesis methods and applications,J MATER SCI,10.1007/s10853-017-1067-9
217696926P2,"CNRS, UMR 6296, ICCF, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,3D hierarchical and porous layered double hydroxide structures: an overview of synthesis methods and applications,J MATER SCI,10.1007/s10853-017-1067-9
217697347P5,"GEOLAB UMR CNRS 6042, Rue Ledru 4, F-63057 Clermont Ferrand 1, France",630571,CLERMONT-FERRAND,C,2017,SMV,Imprisoned in the Cretan mountains: How relict Zelkova abelicea (Ulmaceae) trees cope with Mediterranean climate,SCI TOTAL E,10.1016/j.scitotenv.2017.04.047
217697421P3,"Univ Blaise Pascal, CNRS UMR 6620, Inst Univ France, 24 Ave Landais,BP 80026, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Transportation and concentration inequalities for bifurcating Markov chains,BERNOULLI,10.3150/16-BEJ843
217697421P4,"Univ Blaise Pascal, CNRS UMR 6620, Lab Math, 24 Ave Landais,BP 80026, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Transportation and concentration inequalities for bifurcating Markov chains,BERNOULLI,10.3150/16-BEJ843
217697706P3,"Ctr Hosp Univ Clermont Ferrand, Cardiol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Multicenter investigation of an implantable cardioverter-defibrillator algorithm to detect oversensing,HEART RHYTH,10.1016/j.hrthm.2017.03.023
217701224P13,"Ctr Jean Perrin, 58 Rue Montalembert, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Therapeutic escalation - De-escalation: Data from 15.508 early breast cancer treated with upfront surgery and sentinel lymph node biopsy (SLNB),BREAST,10.1016/j.breast.2017.04.008
217703469P5,"CHU Gabriel Montpied, Univ Hospital, Med Sch, Orthopaed Dept, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Long-term functional and radiological outcomes of allograft hip prosthesis composite. A fourteen -year follow-up study,INT ORTHOP,10.1007/s00264-016-3351-8
217704930P9,"Univ Clermont Auvergne, CHU Clermont Ferrand, Dept Dermatol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Airborne allergic contact dermatitis caused by isothiazolinones in water-based paints: a retrospective study of 44 cases,CONTACT DER,10.1111/cod.12795
217705102P2,"UCA, PIAF, INRA, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV,Differences in functional and xylem anatomical features allow Cistus species to co-occur and cope differently with drought in the Mediterranean region,TREE PHYSL,10.1093/treephys/tpx013
217705965P3,"Univ Clermont Auvergne, CNRS IRD OPGC, Lab Magmas & Volcans, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Contributions of U-Th-Pb dating on the diagenesis and sediment sources of the lower group (BI) of the Mbuji-Mayi Supergroup (Democratic Republic of Congo),PRECAMB RES,10.1016/j.precamres.2017.06.012
