adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
221493337P1,"Univ Clermont Auvergne, CNRS, LAPSCO, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SHS,Some further clarifications on age-related differences in Stroop interference,PSYCHON B R,10.3758/s13423-017-1427-0
221495771P4,"VetAgro Sup, Geog, Campus Agron Clermont, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SHS,The Modus Operandi of Urban Agriculture Initiatives Toward a Conceptual Framework,NAT CULT,10.3167/nc.2018.130102
221496015P1,"CHU Clermont Ferrand, Pole Pediat, CHU Estaing, Unite Allergol Enfant, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P2,"CHU Clermont Ferrand, INSERM, CIC 1405, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P3,"CHU Clermont Ferrand, Unite Biostat, DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P4,"CHU Clermont Ferrand, Dept Pharm, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P5,"CHU Clermont Ferrand, Serv Immunol, CHU Gabriel Montpied, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P6,"Univ Clermont Auvergne, ERTICa, UFR Pharm, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496015P7,"Univ Clermont Auvergne, UFR Med, UNH UMR1019, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Peanut gastrointestinal delivery oral immunotherapy in adolescents: Results of the build-up phase of a randomized, double-blind, placebo-controlled trial (PITA study)",CLIN EXP AL,10.1111/cea.13148
221496400P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,Mme de Sevigne: From the style of things to things of style,DIX-SEPT S,10.3917/dss.181.0137
221496478P1,"CHU, Pole Imagerie Diagnost & Radiol Intervent, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Comparison of Patient Skin Dose Evaluated Using Radiochromic Film and Dose Calculation Software,CARDIO IN R,10.1007/s00270-018-1888-1
221496478P2,"Ctr Jean Perrin, Plateforme Reg Phys Med, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2018,SMV,Comparison of Patient Skin Dose Evaluated Using Radiochromic Film and Dose Calculation Software,CARDIO IN R,10.1007/s00270-018-1888-1
221496478P4,"CHU, Biostat Unit Delegat Rech Clin & Innovat, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Comparison of Patient Skin Dose Evaluated Using Radiochromic Film and Dose Calculation Software,CARDIO IN R,10.1007/s00270-018-1888-1
221496478P5,"Univ Auvergne, CNRS, ISIT, UMR 6284, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,Comparison of Patient Skin Dose Evaluated Using Radiochromic Film and Dose Calculation Software,CARDIO IN R,10.1007/s00270-018-1888-1
221496984P10,"AgroParisTech, UMR Metafort, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV - SHS,"Peri-urban agro-ecosystems in the Mediterranean: diversity, dynamics, and drivers",REG ENVIR C,10.1007/s10113-017-1102-z
221496984P9,"French Natl Inst Agr Res INRA, UMR Metafort, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV - SHS,"Peri-urban agro-ecosystems in the Mediterranean: diversity, dynamics, and drivers",REG ENVIR C,10.1007/s10113-017-1102-z
221497151P4,"Clermont Ferrand Univ Hosp, Dept Cardiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Defibrillation testing is mandatory in patients with subcutaneous implantable cardioverter-defibrillator to confirm appropriate ventricular fibrillation detection,HEART RHYTH,10.1016/j.hrthm.2018.02.013
221497206P3,"Univ Clermont Auvergne, CNRS, Inst Pascal, Aubiere, France",,AUBIERE,C,2018,SMV,Special Issue on Current Trends in Biotechnology for Waste Conversion (ETBWC-2017) Preface,BIORES TECH,10.1016/j.biortech.2018.04.001
221497650P3,"Auvergne Univ, INSERM UdA, U1107, Neuro Dol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Dural and pial pain-sensitive structures in humans: new inputs from awake craniotomies,BRAIN,10.1093/brain/awy005
221498769P1,"Univ Clermont Auvergne, CNRS, Inst Pascal, SIGMA, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Multi-Mode Elastic Peak Electron Microscopy (MM-EPEM): A new imaging technique with an ultimate in-depth resolution for surface analysis,ULTRAMICROS,10.1016/j.ultramic.2018.02.008
221499057P2,"Univ Clermont Auvergne, CNRS UMR 6024, LAPSCO, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Psycholinguistic norms for 320 fixed expressions (idioms and proverbs) in French,Q J EXP PSY,10.1080/17470218.2017.1310269
221503481P2,"UMR6096 CNRS UCA Sigma, ICCF, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Chloromethane formation and degradation in the fern phyllosphere,SCI TOTAL E,10.1016/j.scitotenv.2018.03.316
221503481P4,"Univ Clermont Auvergne, INRA, MEDIS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Chloromethane formation and degradation in the fern phyllosphere,SCI TOTAL E,10.1016/j.scitotenv.2018.03.316
221504747P2,"Univ Clermont Auvergne, CNRS, Lab Magmas & Volcans, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Oxidized conditions in iron meteorite parent bodies,NAT GEOSCI,10.1038/s41561-018-0128-2
221507486P16,"Ctr Jean Perrin, Nucl Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Outcome after ablation in patients with low-risk thyroid cancer (ESTIMABL1): 5-year follow-up results of a randomised, phase 3, equivalence trial",LANCET DIAB,10.1016/S2213-8587(18)30113-X
221509528P4,"Univ Clermont Auvergne, Microbes Intestin Inflammat & Susceptibilite Hote, INSERM, U1071,USC,INRA 2018, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Shiga toxin 2 translocation across intestinal epithelium is linked to virulence of Shiga toxin-producing Escherichia coli in humans,MICROBI-SGM,10.1099/mic.0.000645
221509528P5,"CHU Clermont Ferrand, Serv Bacteriol, Parasitol Mycol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Shiga toxin 2 translocation across intestinal epithelium is linked to virulence of Shiga toxin-producing Escherichia coli in humans,MICROBI-SGM,10.1099/mic.0.000645
221509677P2,"Univ Clermont Auvergne, ICCF, UMR CNRS 6296, F-63171 Aubiere, France",63171,AUBIERE,C,2018,SMV,Low molecular weight hindered amine light stabilizers (HALS) intercalated MgAl-Layered double hydroxides: Preparation and anti aging performance in polypropylene nanocomposites,POLYM DEGR,10.1016/j.polymdegradstab.2018.05.027
221511643P2,"Lab Math Fondamentales, Campus Univ Cezeaux,3 Pl Vasarely,TSA 60026, F-63178 Aubiere, France",63178,AUBIERE,NC,2018,SMV,Kloosterman paths of prime powers moduli,COMM MATH H,10.4171/CMH/442
221511870P1,"Univ Clermont Auvergne 1, UFR Med, EA7280, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,Alcohol and emergencies,PRESSE MED,10.1016/j.lpm.2018.06.001
221511870P2,"CHU Clermont Ferrand, Psychiat Addictol B, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Alcohol and emergencies,PRESSE MED,10.1016/j.lpm.2018.06.001
221511870P3,"CHU Clermont Ferrand, Serv Accueil Urgences, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,Alcohol and emergencies,PRESSE MED,10.1016/j.lpm.2018.06.001
221513631P1,"CHU Clermont Ferrand, Rheumatol Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,WHAT PROPORTION OF RA PATIENTS ARE TRULY IN REMISSION? A SURVEY OF RHEUMATOLOGISTS OF THE AUVERGNE REGION OF FRANCE,ANN RHEUM D,10.1136/annrheumdis-2018-eular.3608
221513631P2,"CHU Clermont Ferrand, Biostat Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,WHAT PROPORTION OF RA PATIENTS ARE TRULY IN REMISSION? A SURVEY OF RHEUMATOLOGISTS OF THE AUVERGNE REGION OF FRANCE,ANN RHEUM D,10.1136/annrheumdis-2018-eular.3608
221514457P1,"Univ Clermont Auvergne, SIGMA, EnCoV, IP,UMR 6602,CNRS, Aubiere, France",,AUBIERE,C,2018,SMV,Preoperative liver registration for augmented monocular laparoscopy using backward-forward biomechanical simulation,IN J COM AS,10.1007/s11548-018-1842-3
221514738P24,"CHU Clermont Ferrand, Pole Med Perioperatoire, GReD, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Timing of Renal-Replacement Therapy in Patients with Acute Kidney Injury and Sepsis,N ENG J MED,10.1056/NEJMoa1803213
221514738P25,"CHU Clermont Ferrand, INSERM, Unite 1103, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Timing of Renal-Replacement Therapy in Patients with Acute Kidney Injury and Sepsis,N ENG J MED,10.1056/NEJMoa1803213
221516583P1,"CHU Clermont Ferrand, Serv Therapie Cellulaire & Hernatol Clin Adulte, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,The CAR-T cells are here,B CANCER,10.1016/j.bulcan.2018.08.001
221517513P6,"Univ Clermont Auvergne, INSERM, CHU Clermont Ferrand, Serv Chirurg Digest, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Feasibility and Safety of Laparoscopic Right Colectomy in Oldest-Old Patients with Colon Cancer: Results of the CLIMHET Study Group,J LAP ADV S,10.1089/lap.2018.0040
221517699P1,"Univ Clermont Auvergne, CELIS Ctr Rech Litteratures & Sociopoet, Maison Sci Homme, 4 Rue Ledru, F-63057 Clermont Ferrand 1, France",630571,CLERMONT-FERRAND,C,2018,SHS,"The raciological imagination in France and Russia, 19th-20th centuries",ARCADIA,10.1515/arcadia-2018-0034
221519333P7,"Auvergne Univ, Clermont Ferrand Univ Hosp, Fac Med, CMP B,EA 7280, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV - SHS,Psychiatric disability asmediator of the neurocognition-functioning link in schizophrenia spectrum disorders: SEM analysis using the Evaluation of Cognitive Processes involved in Disability in Schizophrenia (ECPDS) scale,SCHIZOPHR R,10.1016/j.schres.2018.06.021
221522337P1,"Univ Clermont Auvergne, CNRS, CERDI, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV - SHS,Success factors for universal access to antiretroviral treatments in South Africa,INT J HE PL,10.1002/hpm.2602
221525032P3,"CHU Estaing, Pole Femme Enfant, 1 Pl Lucie Aubrac, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,"Perineal Prevention and Protection in Obstetrics: CNGOF Guidelines for Clinical Practice - Introduction, Objectives, Methods, Definitions, Organization and Limits",GYN OBS FER,10.1016/j.gofs.2018.10.033
221527460P2,"Univ Hosp Clermont Ferrand, Cytogenet Lab, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221527460P23,"CHU Clermont Ferrand, Methodol Biostat Data Management, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221527460P26,"Univ Hosp Clermont Ferrand, Unit Adult Cell Therapy & Clin Hematol, Clin Hematol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221527460P27,"Univ dAuvergne, CHU Clermont Ferrand, Serv Hematol Clin & Therapie Cellulaire, EA7453,CIC501, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221527460P31,"Univ Clermont Auvergne, CHU Clermont Ferrand, Serv Hematol Clin & Therapie Cellulaire, EA7453,CHELTER,CIC501, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221527460P5,"CHU Estaing, Serv Cytogenet, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,p53 Functional Assessment and Correlation with 17p Deletion and/or TP53 Mutation Status: Final Report of the ICLL001 Bomp Trial,BLOOD,10.1182/blood-2018-99-116722
221529522P1,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, CHU G Montpied,Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Super-resolution in Clinical Conditions*: Deep Brain Stimulation Case Study,FUNDAM INF,10.3233/FI-2018-1731
221535342P2,"Univ Clermont Auvergne, Inst Pascal, CNRS, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Studying the Fracture of Tropical Wood Species with the Grid Method,C PROC SEM,10.1007/978-3-319-62831-8_15
221537475P27,"Univ Hosp, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Thoracic skeletal anomalies following surgical treatment of esophageal atresia. Lessons from a national cohort,J PED SURG,10.1016/j.jpedsurg.2017.07.013
221538356P2,"Univ Clermont Auvergne, CNRS, GEOLAB, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Coastal flooding and the 1861-2 California storm season,MARINE GEOL,10.1016/j.margeo.2018.02.005
221538957P5,"Univ Clermont Auvergne, LAPSCO, CNRS, F-63037 Clermont Ferrand, France",63037,CLERMONT-FERRAND,C,2018,SHS,The basis of feeling-of-knowing judgments in patients with schizophrenia,METACOG LEA,10.1007/s11409-018-9179-4
221539083P2,"Univ Hosp, Dept Radiol, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Suspicious liver nodule in chronic liver disease: Usefulness of a second biopsy,DIA INT IMA,10.1016/j.diii.2017.12.014
221540446P8,"LAMP, Campus Univ Cezeaux,4 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Simulation of fine organic aerosols in the western Mediterranean area during the ChArMEx 2013 summer campaign,ATMOS CH PH,10.5194/acp-18-7287-2018
221541948P15,"CHU Estaing, Serv Hepatogastroenterol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,The epidemiology of Budd-Chiari syndrome in France,DIG LIVER D,10.1016/j.dld.2018.04.004
221542956P4,"CHU Estaing, Serv Gynecol Obstet & Reprod Humaine, 1 Pl Lucie Aubrac, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Strategies and surgical management of endometriosis: CNGOF-HAS Endometriosis Guidelines,GYN OBS FER,10.1016/j.gofs.2018.02.020
221542956P5,"Univ Auvergne, CNRS UMR6284, Encov ISIT, Fac Med, 28 Pl Henri Dunant, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Strategies and surgical management of endometriosis: CNGOF-HAS Endometriosis Guidelines,GYN OBS FER,10.1016/j.gofs.2018.02.020
221543015P1,"CHU Clermont Ferrand, Ctr Traitement Hemophilie, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"After the SIPPET study: Position paper of the CoMETH, the French society of haemophilia",HAEMOPHILIA,10.1111/hae.13400
221543415P26,"Clermont Ferrand Univ Hosp, Dept Cardiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Five-Year Clinical Outcome and Valve Durability After Transcatheter Aortic Valve Replacement in High-Risk Patients: FRANCE-2 Registry,CIRCULATION,10.1161/CIRCULATIONAHA.118.036866
221544188P1,"Ctr Hosp Univ Gabriel Montpied, Serv Nephrol Dialyse & Tranplantat Renale, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Mathematical model of calcium exchange during haemodialysis using a citrate containing dialysate,MATH MED BI,10.1093/imammb/dqx013
221544188P2,"Univ Clermont Auvergne, Lab Math Blaise Pascal, CNRS, UMR 6620, Campus Cezeaux, F-63177 Clermont Ferrand, France",63177,CLERMONT-FERRAND,C,2018,SMV,Mathematical model of calcium exchange during haemodialysis using a citrate containing dialysate,MATH MED BI,10.1093/imammb/dqx013
221544557P4,"CHU Clermont Ferrand, 58 Rue Montalembert, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,The French health care funding system for research and innovation in oncology,B CANCER,10.1016/j.bulcan.2018.03.006
221547072P6,"Univ Blaise Pascal, Lab Meteorol Phys, UMR 6016, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Scale dependence of cirrus heterogeneity effects. Part II: MODIS NIR and SWIR channels,ATMOS CH PH,10.5194/acp-18-12105-2018
221548434P13,"CHU ESTAING, Serv Hematol Clin Adulte & Pediat, Clermont, France",,CLERMONT-FERRAND,C,2018,SMV,Outcome of patients with Myelofibrosis relapsing after allogeneic stem cell transplant: a retrospective study by the Chronic Malignancies Working Party of EBMT,BR J HAEM,10.1111/bjh.15407
221550333P1,"Univ Clermont Auvergne, Lab Immunol, UFR Med, ECREIN,UMR UNH 1019, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Probiotics and allergy,R FR ALLERG,10.1016/j.reval.2018.02.208
221550333P2,"CHU Clermont Ferrand, Serv Immunol, Etage Ctr Biol 3e, 58 Rue Montalembert, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2018,SMV,Probiotics and allergy,R FR ALLERG,10.1016/j.reval.2018.02.208
221550333P3,"Univ Clermont Auvergne, INRA, UMR MEDIS 454, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Probiotics and allergy,R FR ALLERG,10.1016/j.reval.2018.02.208
